,Unnamed: 0,Name,Age,Gender,Race
180,5565,aug_4_3_1_0_20170109191801408.jpg.chip.jpg,3.0,1.0,0.0
180,5565,aug_5_3_1_0_20170109191801408.jpg.chip.jpg,3.0,1.0,0.0
180,5565,aug_6_3_1_0_20170109191801408.jpg.chip.jpg,3.0,1.0,0.0
180,5565,aug_7_3_1_0_20170109191801408.jpg.chip.jpg,3.0,1.0,0.0
181,4524,aug_0_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_1_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_2_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_3_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_4_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_5_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_6_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
181,4524,aug_7_23_1_1_20170114033456731.jpg.chip.jpg,23.0,1.0,1.0
182,10575,aug_0_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_1_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_2_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_3_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_4_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_5_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_6_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
182,10575,aug_7_26_1_0_20170116162357240.jpg.chip.jpg,26.0,1.0,0.0
183,20523,aug_0_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_1_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_2_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_3_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_4_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_5_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_6_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
183,20523,aug_7_32_0_3_20170119184229278.jpg.chip.jpg,32.0,0.0,3.0
184,9356,aug_0_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_1_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_2_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_3_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_4_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_5_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_6_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
184,9356,aug_7_5_0_0_20170110213118425.jpg.chip.jpg,5.0,0.0,0.0
185,21313,aug_0_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_1_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_2_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_3_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_4_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_5_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_6_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
185,21313,aug_7_7_1_0_20170109205356415.jpg.chip.jpg,7.0,1.0,0.0
186,9009,aug_0_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_1_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_2_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_3_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_4_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_5_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_6_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
186,9009,aug_7_24_1_3_20170119171037624.jpg.chip.jpg,24.0,1.0,3.0
187,1323,aug_0_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_1_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_2_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_3_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_4_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_5_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_6_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
187,1323,aug_7_29_0_4_20170104200952009.jpg.chip.jpg,29.0,0.0,4.0
188,19013,aug_0_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_1_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_2_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_3_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_4_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_5_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_6_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
188,19013,aug_7_35_0_2_20170116182734834.jpg.chip.jpg,35.0,0.0,2.0
189,15270,aug_0_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_1_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_2_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_3_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_4_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_5_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_6_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
189,15270,aug_7_50_1_2_20170116173220910.jpg.chip.jpg,50.0,1.0,2.0
190,19269,aug_0_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_1_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_2_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_3_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_4_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_5_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_6_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
190,19269,aug_7_26_0_0_20170117144510833.jpg.chip.jpg,26.0,0.0,0.0
191,1915,aug_0_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_1_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_2_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_3_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_4_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_5_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_6_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
191,1915,aug_7_27_1_1_20170112193026590.jpg.chip.jpg,27.0,1.0,1.0
192,14604,aug_0_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_1_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_2_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_3_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_4_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_5_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_6_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
192,14604,aug_7_58_0_3_20170119211538977.jpg.chip.jpg,58.0,0.0,3.0
193,12169,aug_0_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_1_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_2_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_3_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_4_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_5_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_6_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
193,12169,aug_7_47_0_3_20170117190214362.jpg.chip.jpg,47.0,0.0,3.0
194,3635,aug_0_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_1_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_2_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_3_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_4_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_5_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_6_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
194,3635,aug_7_26_1_1_20170116171846657.jpg.chip.jpg,26.0,1.0,1.0
195,23076,aug_0_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_1_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_2_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_3_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_4_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_5_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_6_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
195,23076,aug_7_74_0_1_20170113184556176.jpg.chip.jpg,74.0,0.0,1.0
196,12348,aug_0_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_1_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_2_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_3_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_4_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_5_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_6_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
196,12348,aug_7_26_0_0_20170117201346990.jpg.chip.jpg,26.0,0.0,0.0
197,3712,aug_0_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_1_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_2_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_3_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_4_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_5_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_6_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
197,3712,aug_7_76_1_3_20170109150736001.jpg.chip.jpg,76.0,1.0,3.0
198,2657,aug_0_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_1_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_2_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_3_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_4_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_5_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_6_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
198,2657,aug_7_23_0_1_20170114033534348.jpg.chip.jpg,23.0,0.0,1.0
199,2447,aug_0_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_1_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_2_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_3_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_4_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_5_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_6_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
199,2447,aug_7_1_0_3_20161220221616882.jpg.chip.jpg,1.0,0.0,3.0
200,8002,aug_0_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_1_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_2_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_3_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_4_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_5_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_6_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
200,8002,aug_7_65_1_2_20170112224125018.jpg.chip.jpg,65.0,1.0,2.0
201,11046,aug_0_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_1_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_2_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_3_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_4_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_5_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_6_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
201,11046,aug_7_90_0_0_20170111210057456.jpg.chip.jpg,90.0,0.0,0.0
202,22565,aug_0_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_1_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_2_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_3_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_4_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_5_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_6_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
202,22565,aug_7_22_0_3_20170119160339867.jpg.chip.jpg,22.0,0.0,3.0
203,4459,aug_0_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_1_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_2_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_3_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_4_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_5_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_6_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
203,4459,aug_7_5_1_2_20170109193543217.jpg.chip.jpg,5.0,1.0,2.0
204,10388,aug_0_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_1_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_2_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_3_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_4_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_5_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_6_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
204,10388,aug_7_26_1_3_20170119180229629.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_0_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_1_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_2_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_3_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_4_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_5_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_6_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
205,19344,aug_7_26_1_3_20170119192520722.jpg.chip.jpg,26.0,1.0,3.0
206,23550,aug_0_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_1_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_2_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_3_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_4_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_5_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_6_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
206,23550,aug_7_60_1_1_20170113185112295.jpg.chip.jpg,60.0,1.0,1.0
207,2294,aug_0_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_1_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_2_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_3_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_4_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_5_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_6_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
207,2294,aug_7_66_1_0_20170110141120112.jpg.chip.jpg,66.0,1.0,0.0
208,3117,aug_0_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_1_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_2_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_3_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_4_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_5_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_6_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
208,3117,aug_7_43_1_0_20170103183352530.jpg.chip.jpg,43.0,1.0,0.0
209,20371,aug_0_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_1_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_2_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_3_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_4_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_5_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_6_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
209,20371,aug_7_26_1_0_20170117153205725.jpg.chip.jpg,26.0,1.0,0.0
210,16913,aug_0_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_1_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_2_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_3_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_4_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_5_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_6_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
210,16913,aug_7_58_0_0_20170111210401778.jpg.chip.jpg,58.0,0.0,0.0
211,552,aug_0_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_1_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_2_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_3_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_4_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_5_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_6_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
211,552,aug_7_85_1_0_20170110182358244.jpg.chip.jpg,85.0,1.0,0.0
212,22094,aug_0_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_1_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_2_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_3_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_4_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_5_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_6_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
212,22094,aug_7_2_1_2_20161219211300054.jpg.chip.jpg,2.0,1.0,2.0
213,20118,aug_0_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_1_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_2_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_3_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_4_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_5_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_6_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
213,20118,aug_7_5_1_2_20161219160435701.jpg.chip.jpg,5.0,1.0,2.0
214,11672,aug_0_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_1_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_2_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_3_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_4_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_5_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_6_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
214,11672,aug_7_24_1_4_20170103230402800.jpg.chip.jpg,24.0,1.0,4.0
215,15818,aug_0_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_1_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_2_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_3_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_4_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_5_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_6_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
215,15818,aug_7_48_0_3_20170119205259311.jpg.chip.jpg,48.0,0.0,3.0
216,8771,aug_0_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_1_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_2_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_3_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_4_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_5_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_6_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
216,8771,aug_7_35_1_1_20170112215312367.jpg.chip.jpg,35.0,1.0,1.0
217,7504,aug_0_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_1_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_2_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_3_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_4_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_5_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_6_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
217,7504,aug_7_9_0_0_20170110220133114.jpg.chip.jpg,9.0,0.0,0.0
218,14258,aug_0_62_1_0_20170110122436007.jpg.chip.jpg,62.0,1.0,0.0
218,14258,aug_1_62_1_0_20170110122436007.jpg.chip.jpg,62.0,1.0,0.0
218,14258,aug_2_62_1_0_20170110122436007.jpg.chip.jpg,62.0,1.0,0.0
218,14258,aug_3_62_1_0_20170110122436007.jpg.chip.jpg,62.0,1.0,0.0
